2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd,taiwan_index,SP500
2626487,0.022662673,0.058219125,0.017218581,0.013567495,0.014598816,0.001567398,0.007299348,0,0.022886881,0.024299062,0.031776203,423.74,135.9,-3.56,248.788635,261.1356917,-5.697893739,47.71331836,70.00001612,42.08339894,-9.84666E-05,0.020707063
2851885,-0.00277013,0.009708926,0,0.001910582,0.02877677,0.00312989,0.003623608,0,-0.013768421,-0.01277329,-0.016305347,806.96,344.27,-78.6,248.39796,261.0461617,-4.439152522,53.23794099,85.69451946,65.55562049,-0.019520316,0.003085294
1132968,-0.013888542,-0.024038592,0,-0.005724745,-0.006993138,0.021840874,-0.003610525,0.012766179,-0.008726521,-0.003697001,-0.011049795,-242.05,31.42,-76.48,248.178205,260.8915183,-3.752976897,49.8355461,75.40404249,77.03285935,0.000872619,-0.00718113
1621680,-0.008450844,-0.022988385,-0.026041314,-0.0076776,-0.031690013,-0.01221374,-0.007246454,-0.01680643,-0.038732898,-0.038961605,-0.037243568,206.48,69.16,-98.34,247.95845,260.5659533,-3.640086285,45.64663985,48.21453121,69.77103105,0.029950717,0.009549111
2273679,-0.031249926,0.040336215,0.004009548,-0.001934748,-0.003636432,0.047913447,0,-0.008546857,-0.012819402,0.007722312,0.011605487,-602.33,127.49,-33.12,248.056115,260.3950317,-3.704936247,43.98760215,48.57383439,57.39746936,0.000475693,-0.009098009
2282946,0.041055785,0.038771954,0.013315409,0.015504,0.040145988,0.019174041,0.007299348,0.008620536,0.044525719,0.049808422,0.026768165,683.81,-1.04,45.59,247.81194,260.167135,-2.817531104,52.53387625,48.57381934,48.45406165,0.005948494,-0.007508861
2665111,0,-0.010886253,0.00131458,-0.001906939,0.052631846,0.00723589,0,-0.008546857,0.019539367,0.007299556,0.00931136,146.43,-15.87,-5.38,247.787525,260.0369083,-2.440768315,49.36015086,70.57811089,55.90858821,-3.70152E-05,0.016346251
1481728,0.005633307,-0.004717071,0.017060411,-0.00573765,0.003333395,-0.045977011,0,0.008620536,0.003484527,0.009057397,0.014761475,409.77,92.13,25.06,247.885195,259.9473783,-1.728201818,52.77410155,71.88541054,63.67911359,0.009775788,-0.008741274
1041488,-0.011204086,0.011058556,0.015483404,0,0.013289283,0.054216867,-0.003622846,0.008546857,0.005206854,0.016157709,-0.005455486,331.69,13.1,3.67,248.251455,259.92296,-1.072315226,53.45002723,83.19067819,75.21806654,-0.001822194,-0.010287726
817505,0.008498725,-0.006250012,0.00762431,0.011539542,-0.009836246,0.034285714,-0.003636783,0,-0.005179883,0.010601128,-0.003655716,-34.65,6.88,28.57,248.617715,259.8822633,-0.351444361,55.17719128,88.03400498,81.0366979,-0.001249219,-0.011388033
1588380,0.016853622,0.011006068,-0.011348643,-0.0114079,0.026489871,0.005524862,0,0.01271208,0.029513842,0.043707118,0.014678361,569.78,-3.73,18.66,249.32582,259.9473767,0.373172349,56.56564403,86.92292546,86.04920288,-0.008878228,0.017777943
1314752,-0.013812386,-0.010886253,-0.005102752,-0.003845195,-0.012903467,0.013736264,0.003650058,-0.012552512,-0.011805081,-0.008374676,-0.010849972,415.4,-7.77,-2.41,250.229265,259.9310983,1.053513392,57.62585848,76.27639244,83.74444096,0.001635273,0.01018018
721325,-0.00560175,-0.075471845,0,0.003860037,0.006536071,-0.046070461,-0.003636783,-0.004237653,-0.001706587,0.067566681,-0.009141127,-77.65,1.59,-24.91,250.693195,259.9392383,1.340798102,54.74762844,67.24626068,76.81519286,0.010935308,0.006221575
974235,0.002816948,0.035714273,0.024359441,-0.003845195,0,0.036931818,0.003650058,-0.004254805,0.001709504,-0.01424025,0.023985079,47.35,135.39,15.16,251.32805,259.9066817,1.628512355,55.54469595,68.11580009,70.54615107,-0.002654369,0.013841101
1297125,0.016853622,0.016420565,0.006257738,0.013513111,0,-0.009589041,0,0,0.00511976,-0.001606019,0.075676155,98.89,136.68,53.06,251.938485,259.874125,1.99119774,57.16957423,78.26062441,71.20756173,-0.003836444,-0.0010081
945150,-0.005524954,-0.042003478,0.013681916,-0.007619104,-0.019480214,-0.011065007,0,-0.004273871,-0.015281043,-0.006429479,-0.006700768,270.11,12.08,-12.08,252.62217,259.7601767,2.291613951,57.58690218,85.50688509,77.29443653,-0.005848882,0.001399811
1313312,-0.016666367,0.01011824,-0.002454956,-0.003837812,0.016555913,0.013986014,-0.003636783,-0.004291327,0,0.014562834,-0.001686069,231.72,53.16,-11.28,253.42794,259.53228,2.500867518,57.58690218,60.35138762,74.70629904,-0.019624483,-0.002989739
1671324,0.011299031,0.005008099,-0.013529209,0,-0.019543669,-0.009655172,0.003650058,0.017241071,-0.005170952,0.020733632,0.020270396,-191.83,135.97,18.97,254.673225,259.25555,2.246745754,51.7395221,37.42665417,61.09497563,0.006165218,-0.002626221
1804181,-0.01955282,-0.004983143,-0.013716031,-0.009634469,-0.056478766,-0.027855153,-0.003636783,-0.025423283,-0.029462689,-0.054687201,0.013246223,189.75,42.28,-36.02,255.625505,259.027655,1.827264079,49.05734505,14.79055197,37.52286459,-0.013663655,0.006374077
1096955,-0.037037059,0.005008099,-0.003792875,0.001946039,0.028169547,0.014326648,0,0.013042793,0.014284717,0.099172255,0.040849601,233.86,127.37,-2.35,255.430165,258.51489,1.477786822,49.05734505,12.40984337,21.54234984,-0.00337041,-0.000629618
1413911,-0.017751776,-0.044850341,-0.003807315,-0.00194226,-0.017123603,0.004237288,0,-0.012874869,0.017604875,0.001504587,0.015697614,-238.48,47.85,53.36,254.770895,257.725395,0.36905237,39.16701224,8.62189759,11.94076431,0.018288603,-0.019392766
1445747,-0.015059867,-0.003478089,-0.021655509,-0.009728195,0.010453157,-0.008438819,0.003650058,-0.008696396,-0.017300305,0.099098297,0.098917637,-22.86,35.78,27.34,254.673225,257.1556567,-0.65964673,37.61156334,18.01339576,13.01504557,-0.003236686,-0.000963711
1128426,0.033639064,0.040139422,0.018228388,0.017682368,-0.013793359,-0.009929078,0.003636019,0.013158122,0.008803343,0.005464694,-0.046413091,110.89,23.76,21.46,254.746475,256.5370833,-0.912696489,45.73448006,29.12438047,18.58655794,-0.014001792,-0.004052342
690200,0.002958629,0.005033654,0.014066838,-0.001931012,0,-0.00286533,0,-0.008657857,0.013960637,0.025815527,-0.00884961,68.82,7.84,-12.9,254.77089,255.9917617,-1.295341212,43.55342918,32.05998019,26.39925214,-0.006193183,-0.00143895
568926,-0.014749508,-0.001669366,-0.013871707,0.001934748,-0.027971831,-0.020114943,0.003623608,0,-0.024096066,-0.019867639,-0.047618834,-153.44,17.47,-30.94,254.13604,255.405745,-1.85306524,40.63204793,21.87480027,27.68638698,0.005593865,0.009160031
587043,-0.005988125,0.003344316,-0.017902062,0,-0.02877677,-0.005865103,-0.007220291,-0.013100658,-0.033509892,-0.089189876,-0.02343685,-161.62,34.4,-20.79,253.720945,254.7627533,-2.424737738,39.02132486,16.31937112,23.41805053,0.009149434,0.002817696
476800,0.027108895,0.033333402,0.002603866,0.005791049,0.040740724,-0.001474926,0.007272802,0.008849403,0.001824927,0.026707284,-0.011201397,-85.14,2.23,12.13,253.232595,254.2581267,-2.844996958,39.02132486,26.38874669,21.52763936,-0.001220488,-0.014245665
1210963,-0.0029326,0.016128898,0.011688952,0.001919894,0.02135197,0.00295421,0,0.008772687,0.018216029,0.007224973,0.009708801,134.79,63.25,-15.06,252.79308,253.8674483,-2.869145384,43.56204271,48.61077931,30.43963237,-0.006005389,0.000822061
764017,-0.005882451,0.007936443,0.008985492,0.021072449,-0.003484386,-0.013254786,0.003609766,0.004347297,0,0.025824501,0.099359078,102.97,43.52,-3.8,251.88964,253.4523533,-2.699541497,46.03497325,44.90726521,39.9689304,-0.023740844,-0.01833857
1529046,-0.008875888,-0.028346356,-0.007634004,0.013132821,-0.020978692,0.010447761,-0.003596782,-0.008657857,-0.012523099,-0.055943396,0.010205367,-767.03,-27.31,19.19,250.4246,252.8500583,-3.081282708,39.50980271,30.53062526,41.34955659,0.001437347,-0.009739281
1845746,-0.03283575,-0.030793979,-0.035897228,-0.035184977,-0.050000185,-0.008862629,-0.010830815,-0.021834128,-0.059782447,-0.057777737,-0.098124113,-814.03,23.65,-22.94,249.64324,252.4919367,-4.085426589,32.72938982,31.58176121,35.67321723,-0.020513326,-0.011037425
2110133,-0.024691127,0.020066583,0.010638428,0.034548213,0.003759469,0.004470939,0.003650058,0,-0.032755264,0.069181844,0,803.88,-3.53,-6.55,248.666545,252.00359,-3.61794585,48.31452587,45.94598085,36.01945577,0.007116942,-0.018917044
1749025,-0.009493828,-0.034426221,-0.023684161,-0.027829062,-0.029962329,-0.011869436,-0.003636783,-0.017856829,-0.033864505,-0.077940465,-0.043201024,-66.64,66.15,-25.48,247.714265,251.580355,-3.755841616,43.42188965,66.92001854,48.14925353,0.010524149,0.002774032
1244753,0.041533572,-0.001697709,0.014825148,0.001908903,-0.007722149,0.004504505,0.003650058,0.022727337,-0.010309891,0,0.003345622,-99.83,11.09,25.64,246.835235,251.2140933,-3.704211898,44.71385523,67.25793442,60.04131127,-0.005621926,-0.012171977
1300676,0.021472109,0.022108802,0.003982924,0.011429636,0.003891123,0.002989537,0,0.017777459,0,-0.004785687,0.00833198,184,5.5,-38,245.56553,250.733885,-3.348855145,47.71410225,60.01597172,64.73130823,0.004056634,-0.001496631
932976,0,0.006655588,-0.001321924,0.02448081,0.011628121,0.022354694,0.003636019,-0.013100658,0,-0.011217571,0.006612166,-299.25,-25.95,4.61,244.222575,250.2780933,-3.616624583,42.40371814,39.59036859,55.62142491,0.007864985,-0.005386294
810061,0.006006108,0.034710733,-0.009271127,0.009191719,-0.011494462,0.021865889,0.007246454,0,0.002083458,0.004861598,-0.009852274,-61.7,-70.13,2.17,243.123795,249.83858,-3.902066455,41.41106303,13.20153007,37.60262346,-0.017244725,0.024349936
826554,0.002985125,0.099041581,0.013368798,-0.007286026,0.034883563,-0.002853067,0,0.00442516,0.049896899,0.024193681,0.014926293,-206.54,-65.31,1.45,241.805255,249.236285,-4.081235255,41.41106303,8.292219541,20.36137273,-0.021896369,0.018886018
1842283,-0.023809302,-0.026162696,-0.010554214,0.007339502,-0.022471553,-0.024320458,-0.007194321,0.039647328,-0.027722373,-0.029920025,-0.006536527,-746.69,11.93,6.55,240.291375,248.6014317,-4.7204936,36.75421029,9.872965447,10.45557169,0.000796315,0.006862951
1177905,-0.012195324,0,-0.019999728,-0.018216002,-0.003831487,-0.032258065,-0.003622846,0.008474428,-0.04786222,-0.06980537,-0.036184961,-277.61,0.46,-7.82,239.11934,247.9014667,-5.479195795,34.37534511,13.34511953,10.50343484,-0.003452312,0.009409353
1243027,-0.018518184,-0.049253753,-0.013606642,0.00742121,0.02307655,-0.009090909,-0.010909585,0.025210516,-0.019252481,-0.013962141,-0.005118629,-261.38,6.57,13.82,237.89847,247.1526667,-6.283872491,32.39935194,11.45398019,11.55735506,-0.024338618,-0.024378339
950738,-0.044025223,-0.017268562,0.006896464,0.007366542,-0.007518937,0.003058104,0.003676897,0,-0.029443379,-0.026548801,-0.018868315,-55.88,-36.65,-6.48,236.091585,246.38759,-7.076446285,30.76680735,10.13321926,11.64410633,0.0138224,0.005159198
1051911,0.006579056,-0.00958452,-0.042465778,-0.018280741,-0.037878717,0.012195122,-0.003663427,-0.024590574,-0.006741978,-0.041818885,-0.055943798,-25.13,-52,-28.62,234.528875,245.8178517,-8.00632437,28.21507847,12.77221326,11.45313757,0.004326533,-0.003704
1090737,0.035947619,0.025806503,0,0.014897686,0.027559571,0.022590361,0.003676897,0.004202043,0.032807415,0.018976086,0.031481967,125.31,-247.96,35.8,233.234755,245.321365,-8.448841681,31.28385709,27.9897465,16.96505968,0.009750935,0.008401225
696075,-0.003154626,-0.045597492,-0.011443609,0.011008308,0.030651107,0.039764359,0,0.004183593,0.004379164,0.061452057,0.005385122,70.47,-60.21,19.85,232.135975,244.7760433,-8.543433401,33.72485051,51.67728055,30.8130801,0.014995556,0.014517178
992940,0.009493166,0.041186157,0.028943158,0.014519172,0.018586935,0,-0.007326083,0.033333621,0.03162678,0.014035641,0.030357623,-27.9,11.25,25.43,231.3302,244.287695,-8.364355878,36.16681331,71.95497099,50.54066601,-0.016968913,-0.018120065
1174086,-0.003134194,-0.012658253,0.005625229,0.035778455,-0.007298653,0.001416431,0,0.004032605,0.009512126,0.020762053,0.006933028,200.05,-6.01,-2.77,229.913995,243.644705,-7.661260316,42.95710477,64.98032255,62.87085803,0.007773253,-0.018965111
999822,-0.006289412,-0.004807784,-0.006992917,0.003455146,-0.014706151,0.007072136,0,-0.004016408,-0.01884715,0.008474033,-0.018933255,-344.99,-25.97,-20.65,228.619875,243.0993833,-7.724306695,36.65787328,55.58343886,64.1729108,0.000716018,-0.003840548
990779,0.009493166,0.001610226,0.03521225,-0.001721625,0.014925649,0.011235955,0.003689688,0.008064375,0.005336496,-0.003361474,0.098245546,133.41,33.07,6.34,227.594345,242.57848,-7.335069452,41.29335146,38.41698451,52.99358197,-0.011932106,0.015766743
645203,-0.015673593,0.017685008,-0.004081854,0.034483003,0.003675778,-0.018055556,0.007353021,-0.007999861,0.002123267,-0.005058356,0.027156962,-107.33,16.65,9.45,226.78857,241.9436283,-7.063387059,40.2363537,28.00025119,40.66689152,0.008794992,0.000881221
568166,-0.025477465,-0.052132726,-0.013661015,-0.003334214,-0.0329669,0.021216407,-0.003649291,-0.004032605,-0.023306456,-0.032203751,-0.035770266,-124.96,0,-1.1,225.347945,241.4390017,-7.159602996,36.8501617,20.33343367,28.91688979,-0.008395414,-0.021173137
1004621,0,0,0.020775335,0.021739729,0.0227277,0.002770083,-0.003663427,0.032388946,0.011931305,0.047284599,0.011290113,481.27,-413.85,27.37,224.322415,241.0727417,-6.958615448,39.58772366,21.66671786,23.33346757,0.018623155,-0.007166241
601363,0.016339454,-0.009999849,-0.010854947,-0.021277169,-0.014815087,-0.001381215,0.007353021,0,0.001071875,0.043478261,0.020733502,119.17,14.11,-12.99,223.589895,240.665785,-6.604972036,41.23390692,50.06176086,30.68730413,0.021172713,-0.010147464
1259596,0.022508417,0.025252313,0.005486335,0.023412413,0.003759469,-0.001383126,-0.003649291,0,0.002141455,0.051282429,0.010937301,169.92,75.47,52.78,223.0283,240.397195,-5.668284212,48.75289235,74.18473829,48.637739,0.011868913,-0.018407616
1250831,0.034591106,0.034482747,0.023193177,-0.01634082,0.033707717,-0.005540166,0.007326083,0,0.033119426,0.022865965,-0.003090691,98.98,57,39.11,222.979465,240.16116,-4.324422421,54.59250919,94.18460177,72.81036697,-0.007893968,0.01495681
1868490,0.01215762,-0.011110889,0.005332716,0.009967709,0.010869769,-0.016713092,-0.010909585,0.003921906,-0.002068376,-0.016393318,-0.001550136,292.22,4.35,-8.21,223.00388,239.9495417,-2.988525891,56.86120406,97.4562169,88.60851899,-0.007347487,0.022365752
593484,-0.009008534,0.011235728,-0.00132543,-0.003290342,-0.010752887,0.004249292,0.011029917,0.007812361,-0.006217988,-0.00303042,0.001552543,148.28,7,-22.7,222.784125,239.77862,-1.907826035,56.86120406,86.9048481,92.84855559,0.003225481,-0.002469997
657692,-0.012121412,-0.044444539,-0.005312825,-0.016500927,0.007246513,-0.012693935,0,-0.003876302,-0.008342524,-0.028875725,-0.018604753,-29.09,0,-8.75,223.0283,239.8355933,-1.428941236,51.85337329,76.2988439,86.8866363,-0.005605216,-0.015439699
827241,0.039877324,-0.008305581,-0.008011121,-0.011744616,-0.014388757,0.021428571,-0.003636783,-0.035019251,-0.013668486,0.017214272,-0.011058249,55.45,-59.75,15.77,223.174805,239.6972283,-0.842682875,54.0332507,51.57654726,71.59341309,0.009545882,0.018642627
1283051,-0.005899803,0.050251192,0.001346428,0.013582432,0.010949112,0.012587413,0,0.004032605,0.005330806,0.024616352,0.052715134,-424.06,-5.13,13.51,223.565485,239.3716633,-0.841240764,48.37255216,40.78289654,56.21942924,-0.00294952,-0.005254711
601546,0.011869635,0,-0.004032479,0.008373971,0.06137224,0.006906077,0,0.01606397,0.023328991,0.00450391,0.013657898,-42.68,1.88,29.31,224.127085,238.93215,-0.713650042,49.78883103,33.84494655,42.06813012,-0.009699579,-0.007934016
824478,-0.0029326,0.004784782,0.010796357,-0.011627569,0.047618512,0.001371742,0.007299348,0.003952909,0.02590615,0.008968959,-0.013473874,109.75,-35.72,8.23,225.030525,238.598445,-0.566600331,50.27840388,50.97446953,41.86743754,-0.023641383,-0.029518096
757802,-0.005882451,0.003174774,0.012016682,0.001681117,0.009740443,-0.005479452,0,-0.031496313,0.018182914,0.016296168,0.001517205,141.96,-23.23,22.04,225.37237,238.2159067,-0.289106679,52.28278906,43.86341651,42.89427753,-0.001469108,-0.00725288
1076238,-0.035502933,-0.022152105,-0.025066427,-0.043623599,-0.028938781,-0.004132231,-0.003622846,-0.008129938,-0.0178582,-0.034985288,-0.004544721,-471.96,4.79,-18.7,225.64096,237.8822017,-0.769614994,43.73823121,39.53233737,44.79007447,-0.002998622,0.025717999
1031286,-0.012270143,0,-0.002706048,0.008770631,-0.019867917,-0.008298755,0,0.020491862,-0.014140188,0.013594919,-0.025875584,-95.97,12.8,-2.74,225.64096,237.304325,-1.098358376,44.28297392,19.62514623,34.34030004,-0.010040471,-0.004291845
1052740,0.034161418,-0.009708592,0.016281727,0.031305481,-0.027026838,0.023709902,0.003636019,0.004015576,-0.01536976,-0.01788445,0.001562247,-267.53,2.25,4.73,225.47004,236.840395,-1.616096827,41.27040098,24.99994667,28.05247676,-0.012460058,-0.012961554
1423786,-0.039039073,-0.016340071,-0.02269636,0.005058621,-0.048611301,-0.068119891,0,-0.020000066,-0.040583018,-0.021243599,0.042122722,27.07,35.95,-3.41,225.714215,236.286935,-1.808535821,44.19091823,30.74600457,25.12369916,-0.017497312,-0.007420956
1642859,-0.009374506,-0.009966628,-0.019126258,0,0.029197631,0.004385965,-0.007246454,-0.008163124,-0.007592648,0.020155029,-0.041916879,-158.67,72.41,-4.54,225.39679,235.6032483,-1.977649724,43.7226568,29.143434,28.29646175,0.023494916,0.021408494
1001654,-0.012618505,-0.048657733,-0.037603681,0.006711456,-0.092198805,-0.010189229,-0.007299348,-0.041152397,-0.079779518,-0.074468647,-0.078124926,-328.68,29.7,0,225.76305,235.082345,-2.633002785,37.69921334,53.10181399,37.66375085,-0.024216334,0.022404955
1086156,0.025558864,0.052909982,0.00289402,0.003332499,0.035156095,0.004411765,0,0.025751516,0.028502791,0.047620086,0.035592571,340.85,99.74,86.26,226.080475,234.431215,-2.142536918,50.74768912,54.41591843,45.55372214,-0.011161897,0.012326897
872592,-0.009345301,-0.015075323,-0.030303209,-0.009965999,-0.045283087,-0.002928258,-0.011029145,-0.020920564,-0.056582971,-0.059561816,-0.024549251,-188.45,57.53,98.98,226.642075,233.8777533,-2.201332755,45.79015135,81.26353676,62.92708973,0.008360327,0.01165545
1759069,0.012578166,-0.001700596,-0.010416224,0.006711456,0.015810574,-0.007342144,0.003717902,-0.008546857,-0.01713438,-0.016665616,0.021811922,86.11,270.04,150.7,227.374595,233.4545183,-1.637965018,52.09048139,78.08891811,71.25612443,0.015989341,-0.000427955
1825745,-0.003105642,0.039182098,-0.001504353,0.043332773,-0.011673368,0.00739645,0.011110834,0.012930357,0.018678489,-0.005085806,-0.014777585,170.17,96.08,196.94,227.61877,232.97431,-0.788346819,55.78023938,84.33243297,81.22829594,-0.006952015,0.011304184
1455149,0.018691905,0.022951039,0.012048341,0,0.043307083,0,0,0.017021865,0.056235598,0.059624937,0.043332993,-128.66,94.84,28.14,227.49668,232.453405,-0.308487013,53.55920151,76.75973176,79.72702761,-0.012939834,-0.012274997
1349297,-0.018348929,0.006410269,0.005620538,-0.009583913,-0.022641153,0.001468429,-0.007326083,-0.008368052,-0.019677097,-0.0128606,-0.028754147,-103.13,158.83,-4.72,227.07809,231.8743617,0.032026362,53.10372227,59.23786043,73.44334172,-0.027191369,0.014346207
1526569,-0.037383159,-0.023885479,-0.043806647,-0.009678314,0,0.008797654,0,0.004218897,-0.009443245,0,-0.01644801,-331.92,91.91,-12.74,226.3595,231.1953183,0.059129134,50.27545291,36.71549981,57.57103066,-0.032554889,0.005061768
1391740,-0.009708225,0.006525299,-0.033175355,0.006514707,-0.038609949,-0.014534884,0,-0.021008473,-0.05482795,-0.037459885,-0.03010052,6.87,28.13,44.3,225.88508,230.5976667,-0.398942816,45.10172445,20.11916575,38.69084199,-0.008786118,0.007149398
1885304,-0.071895921,-0.056725962,-0.02124183,-0.022653059,-0.048192821,-0.042772861,-0.007380151,-0.012874869,-0.085750243,-0.08629518,-0.060343767,-173.66,73.76,17.72,225.163575,229.9990433,-0.753284739,45.10172445,16.06007891,24.29824815,0.009294467,0.01225653
1555801,-0.017605196,0.010309121,-0.013355593,0.008276924,-0.021097433,0.038520801,0.003717902,0.008695496,0.022070281,-0.00555483,0.020183899,-511.15,350.84,73.15,224.81008,229.42542,-1.221748813,42.96513094,28.76299106,21.64741191,-0.025345664,-0.006293721
1515670,0.021504982,0.011904875,0,0.031200204,0.008620851,0,0,0.026785714,0.04183502,0.039106719,0.014387956,7.28,360.96,71,223.88333,228.8560517,-1.455197887,44.65912057,23.52028524,22.7811184,0.025080244,-0.015652533
