date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd,taiwan_index,SP500
2018/11/19,114.9993,571194,-0.009259949,0.013699213,0.003952645,-0.001221949,-0.003214958,0.017369727,-0.010135135,0.007967792,0.002695239,0.032467994,0.099666714,235.8,-18.38,3.47,114.322785,109.8956983,2.027729091,56.41678264,55.5561715,61.64038344,0.003225448,0.002763277
2018/11/20,113.1954,570828,0.0373839,0.051351038,0.023622501,0.003667556,0.099999817,-0.030487805,-0.006825939,0.011857671,0.026879946,0.034591671,0.039274124,47.56,-4.85,0.26,114.570825,110.2113833,1.848038089,54.09351623,41.91968315,54.18506277,-0.008617629,-0.00000686
2018/11/21,113.1954,718608,0.040540037,-0.025706853,-0.007692452,0.008527282,0.064514893,-0.00754717,-0.003436426,0,0.002617633,0.009118662,0.098837139,75.93,-7.91,1.63,114.68357,110.512035,1.542293423,49.68628367,30.8087363,42.76153032,-0.00025349,0.003641068
2018/11/22,109.1366,999453,-0.004328845,-0.023746498,-0.011628127,-0.008455182,-0.002754416,0.013941698,0.003448276,0,0,0.018072527,0.00793699,103.04,-14.18,-106.17,114.661025,110.6473283,1.285173888,49.68628367,14.14176165,28.95672703,-0.002752137,-0.000396637
2018/11/23,108.2346,983497,0,-0.021621912,-0.03137228,-0.010962463,-0.052486292,-0.025,0.003436426,0,-0.015664792,-0.017751709,-0.041994542,-264.26,-35.82,-2.54,114.59338,110.6698767,0.745302185,40.9747995,17.17185088,20.70744961,-0.004880228,0.000711493
2018/11/26,110.0385,1063351,-0.026086965,-0.024861667,-0.024291058,-0.004924346,0.037901913,0.001282051,-0.01369863,-0.003906541,0.002652347,0.045181318,0.002739891,267.84,-276.48,-16.44,114.706125,110.6849083,0.241877891,39.32468362,20.87529908,17.39630387,0.010143473,-0.008169516
2018/11/27,114.0973,633608,0.022321602,0.042492764,0.004148534,0.001235775,0.053369249,0.085787452,0.003472222,-0.007842812,0.005290662,0.002881881,0.046448017,93.57,-7.93,17.69,114.77377,110.7375217,-0.011398441,44.16726691,52.35668931,30.13461309,0.001357861,-0.005527966
2018/11/28,115.4502,1030412,0.030567528,0.032608831,0.028926176,0.001237054,-0.002666275,-0.066037736,0,0.003952863,0.002631409,0,-0.01566401,353.06,24.79,-19.86,114.683575,110.8352333,0.114074501,53.21503106,76.59899138,49.94365993,0.010808274,-0.000395069
2018/11/29,115.9012,1116672,0.038135132,0.021052315,0.004016139,0.016050631,-0.009358429,-0.002525253,-0.006920415,0.019684668,-0.002624503,-0.014367997,0.005302579,145.02,21.76,8.83,114.61593,110.90288,0.319003165,55.78694054,88.70730101,72.55432723,0.000106229,-0.001417958
2018/11/30,117.2541,2018264,0.012245363,-0.015463984,0,-0.013367819,-0.012145494,0.008860759,0,0.007721686,-0.005262818,0,0.007916047,541.37,14.65,-6.55,114.661025,111.02314,0.511901655,56.64261379,87.22572599,84.17733946,0.000270096,-0.032864176
2018/12/3,117.2541,1920200,-0.040322893,0.026177926,0.02399956,0,0.008197065,0.016311167,0.003484321,-0.003830814,0,0,0.010471834,100.1,10.92,-2.73,114.70612,111.1509167,0.76512296,59.19388416,86.55229553,87.49510751,0.025266914,-0.020573074
2018/12/4,117.2541,1151524,0.096638872,0.081633212,0.054687676,0.003694657,0.036584577,-0.02345679,0.010416667,0.019230408,0.026453308,0.078718206,0.009067897,-200.59,-77.48,16.25,114.81886,111.293725,0.95479637,59.19388416,85.55482326,86.44428159,-0.005359114,0.014206284
2018/12/5,116.3522,951727,0.019157239,-0.063679227,-0.022221821,0.001227947,-0.009148981,-0.018963338,0.006872852,0.011320722,0.010308626,-0.013513673,-0.016689046,347.23,-55.38,-2.6,114.773765,111.436535,1.092520024,59.19388416,72.22167472,81.44293117,-0.01654181,-0.005905035
2018/12/6,114.9993,383577,-0.048872054,0,-0.015151795,-0.006126643,-0.01978898,-0.019329897,-0.006825939,-0.007462376,0.015305164,0.041096383,-0.020886255,79.85,-1.29,-19.74,114.661025,111.5718283,1.116026362,56.4292091,56.48127046,71.41925615,-0.023396802,0.021495643
2018/12/7,114.9993,965241,-0.059288988,-0.047859226,-0.034615181,-0.009866414,-0.049798375,-0.023653088,-0.006872852,-0.007518482,-0.030148894,-0.084211496,-0.02133458,11.6,-3.7,-14.28,114.63848,111.7371867,1.013801113,52.47032316,44.44475242,57.7158992,0.007863934,-0.000252676
2018/12/10,114.0973,1019406,0.0504202,0.037036791,-0.003984138,0.013700798,0.026911415,-0.00538358,-0.003460208,0.018939034,-0.005181018,0.017241596,0.013624792,-22.7,13.52,4.85,114.548285,111.8950283,0.922156816,52.47032316,37.77801184,46.23467824,-0.011611658,-0.014391946
2018/12/11,115.4502,484665,-0.048000029,0.002551129,-0.039999858,-0.013515623,-0.023447956,-0.033829499,0,0,-0.020832001,0.045198299,-0.021506644,-72.36,0.38,4.93,114.503185,112.0679017,0.767892404,49.77040614,46.11064368,42.77780264,0.006167375,-0.00036117
2018/12/12,115.9012,754653,-0.004201527,0.022901154,0.004166744,-0.00248977,-0.00847493,0.043417367,0,0.007434633,0.002659401,0.013513673,0.006868546,-28.16,-1.41,22.27,114.43554,112.1956783,0.746202709,53.62488379,58.14716172,47.34527241,0.011271201,-0.004299475
2018/12/13,118.1561,971158,0.004219254,0.009950099,0.024895804,0.018726963,0.068375709,-0.002684564,0.010416667,0.014760391,0.010609389,-0.002666698,0.009550367,-1.93,-4.11,18.38,114.59338,112.3610367,0.756682831,54.86820683,78.45014377,60.90264972,0.004310112,-0.005511851
2018/12/14,118.6071,1575445,0,0.00985207,-0.004048659,0,0.008000339,-0.03230148,-0.003436426,0.007272423,-0.002624503,-0.002673828,0.001351431,293.05,-10.22,6.16,114.728675,112.5414283,0.93614865,60.56139967,86.78392195,74.46040915,-0.008581201,-0.03086449
2018/12/17,118.1561,971808,0.033614092,0.004878255,0,-0.006126643,0.005291729,-0.098748261,0,-0.007219917,-0.002631409,-0.021447973,-0.014845683,65.49,6.71,-10.13,114.886515,112.7067867,1.10206462,61.60464379,87.52473205,84.25293259,0.001367892,0.018625052
2018/12/18,119.0581,367936,0.008129779,-0.014563166,0.004065118,0.00616441,0.059210733,0.049382716,-0.003448276,-0.014545691,0.013191758,-0.013698794,0.005479781,18.86,7.34,-12.71,115.17965,112.9022117,1.183519416,59.89831109,90.55515725,88.28793708,-0.007020157,-0.017327218
2018/12/19,119.509,580638,0.004032109,0.012315228,0.012145978,0,-0.004969619,-0.005882353,0.003460208,0.003690312,0,-0.047222796,-0.005449917,233.11,41.71,-27.32,115.49533,113.0901183,1.305804291,62.15598957,89.16614003,89.08200978,0.00662529,-0.006559621
2018/12/20,119.96,795997,-0.008031833,-0.026764009,-0.012000224,-0.004902983,-0.023719687,-0.00887574,0.003448276,0.003676744,-0.010416001,-0.002915489,-0.010959562,87.05,13.52,5.96,116.0365,113.2930583,1.422699799,63.2692272,85.83317627,88.51815785,-0.01110985,0.015666824
2018/12/21,115.4502,1290143,0.008096866,-0.005000211,-0.008097319,-0.009851487,-0.008951533,-0.010447761,0.006872852,-0.010988974,-0.013157045,-0.02924014,0.002770251,276.11,31.92,10.24,116.39728,113.3306383,1.534048704,64.39734411,52.49984293,75.83305308,0.000222233,0.010851291
2018/12/22,115.9012,1450277,-0.076305106,0.027638217,-0.00408171,-0.003731417,0.007742255,-0.099547511,-0.003412969,-0.011111073,0.002666492,0.012048352,0.004143897,-505.47,7.81,41.34,116.690415,113.2930567,1.244049713,48.39205474,33.13740554,57.15680825,-0.003152944,0.010557797
2018/12/24,115.4502,134100,0.013042997,-0.012224899,0.008196878,0.009986769,-0.006402553,-0.097152429,0,-0.003745595,-0.002659401,0.020833605,0.045391888,-17.99,3.47,1.67,116.75806,113.2705067,1.038642529,49.73743232,17.64710997,34.42811948,-0.000669697,-0.006316665
2018/12/25,114.5483,222270,0.004292648,0.019802255,0.004065118,-0.011125074,0.033504592,-0.098330241,0,0.018796641,0.026664921,0.075802716,-0.007892467,-40.19,-32.64,6.02,116.712965,113.255475,0.829897385,48.37920936,21.56888321,24.11779958,-0.011681899,0.005600317
2018/12/26,113.6463,343068,-0.0042743,-0.00728186,-0.012145978,-0.006249184,-0.029925028,0.028806584,-0.006849315,-0.011070079,-0.018180659,-0.008130178,-0.026526741,-3.56,-42.16,-37.85,116.60022,113.2705067,0.584946661,45.69204148,11.76488491,16.99362603,-0.005048761,0.006259335
2018/12/27,114.9993,197654,-0.008583378,0,-0.016392847,0.006288482,-0.033418475,0.006,0,0.007463243,-0.002645331,-0.030055004,-0.019074709,-57.83,4.54,-11.72,116.48748,113.3306383,0.314413226,43.11289475,20.58905584,17.97427465,0.017150561,0.021208877
2018/12/28,116.8032,488279,0.00865769,0.051344689,0.008332563,0.016251284,0.014627005,0.007952286,0,0.01481419,0,0.011267745,0.006944867,-53.93,10.2,2.04,116.464935,113.4959967,0.206805398,47.86655215,50.00061594,27.4515189,0.008904161,-0.002508982
2019/1/2,114.5483,356273,0.012876026,0.041860651,-0.004131395,0.007380218,0.010484871,0.021696252,0,0,-0.007957041,-0.008356648,0.002758788,82.1,36.91,3.24,116.329645,113.683905,0.264041368,53.45149951,58.33441123,42.97469434,-0.017812552,-0.00919899
2019/1/3,117.2541,350424,0,-0.020089116,0,-0.009767276,0.002593651,0.003861004,0.003448276,-0.010948874,0.002673621,-0.030899256,-0.001375599,-160.53,23.5,-8.64,116.37474,113.8718117,0.125997284,46.71467168,75.00046196,61.11182971,-0.006460027,-0.019701475
2019/1/4,118.1561,579467,-0.012712342,-0.059225407,-0.012448362,-0.003699206,-0.051746186,-0.003846154,0,-0.003689455,-0.007999476,0.031884462,-0.012394567,189.15,30.16,-8.32,116.53258,114.1649467,0.232254514,54.17785426,65.47672786,66.27053369,-0.011578712,-0.001481905
2019/1/7,124.4698,1513366,-0.021458445,-0.058111611,-0.004201759,0,-0.036834151,-0.021235521,0.010309278,-0.011111073,-0.016133968,-0.042135349,-0.008368688,240.39,141.87,12.71,117.006105,114.4580817,0.384812122,56.37157569,90.4762659,76.98448524,0.022146526,-0.007567464
2019/1/8,126.7247,2899464,0.074560587,0.002570803,0.025315994,0.004948715,0.036826571,0.045364892,0.034013605,0.014980641,0.019130615,0.026393301,0.002813105,736.51,246.05,12.56,117.637475,114.8113483,1.003608969,67.94112461,88.32585902,81.42628426,-0.002784063,0.010593801
2019/1/9,130.3325,2367934,-0.032652782,0.012820468,-0.008229698,-0.007389314,0.015028211,-0.001886792,0.009868421,-0.003689455,0.005361577,-0.002857179,0.001402607,582.09,157.92,-7.17,118.38159,115.19468,1.656862238,70.90830501,96.97235919,91.92482803,0.018268225,0.00222328
2019/1/10,130.7835,2440788,-0.012657762,0.005063505,0.012447442,0.006205479,0.020188489,0.02268431,0.013029316,0.003703117,0.005332984,0.020057558,0,948.64,87.71,72.97,119.125705,115.6155933,2.437590443,74.90962013,96.97235919,94.09019246,-0.001809349,-0.016643094
2019/1/11,128.0776,1416709,-0.008547645,0.017631831,-0.016392847,-0.003699206,-0.00263963,-0.044362292,-0.019292605,-0.003689455,-0.002652347,0.036517303,0.015404139,469.37,102.95,-3.77,119.62178,115.9538267,3.057470484,75.36575344,91.12270694,95.0224751,0.003982228,-0.018151208
2019/1/14,128.0776,1445217,0.008621337,0.042079296,0.012499307,0,-0.046295489,0.042553191,0.009836066,0.007407095,0.005318802,0.008130178,-0.006896969,305.73,-9.8,18.6,120.095305,116.3070917,3.292433246,67.44356855,76.61510681,88.23672431,-0.005244175,0.003043276
2019/1/15,135.2933,928605,0.00854669,0.007126192,0.012345916,-0.003712941,-0.009708876,-0.07606679,0,-0.007352633,-0.002645331,-0.024193833,-0.009719915,218.25,-10.37,-16.9,120.952165,116.7204883,3.439000273,67.44356855,76.61510681,81.45097352,0.010075997,-0.00655489
2019/1/16,134.8423,2900953,0.033898,0,0.004065118,0,0.005601412,0.068273092,0.006493506,0,0,0.002754854,-0.001402607,1326.15,144.45,62.7,121.741375,117.16395,4.090252499,75.43082453,80.06981829,77.7666773,-0.004306529,0.01553241
2019/1/17,135.2933,1278356,-0.012294632,0,-0.004048659,0.006210357,0.011142004,-0.041353383,-0.006451613,0,-0.005304694,0.005494572,0.058989291,134.55,11.36,-45.3,122.53059,117.56983,4.517903076,74.20542081,85.1100357,80.59832027,0.002595298,0.003261703
2019/1/18,135.7442,2651294,-0.012448598,-0.018868179,-0.012195353,0.001235526,-0.011019228,0.003921569,0.006493506,-0.011111073,-0.002666492,-0.013661366,-0.030505753,156.3,-10.5,36.75,123.3198,118.005775,4.837448079,74.64893873,75.91465098,80.36483499,0.00479204,0.022973935
2019/1/21,137.0972,1527173,0.021008573,0.021634432,0,0.008629615,0.008356899,0.01953125,0.003225806,0.00749032,0,-0.005540233,0,1.2,26.79,13.85,124.40215,118.46427,5.068645468,75.10972631,72.8845312,77.96973929,0.005422903,-0.00219769
2019/1/22,136.6462,1368066,0.020576294,-0.084705717,-0.012345003,0,-0.013811686,0,0,0.007434633,-0.005347243,-0.005571099,0.001368071,534.74,-16.11,-12.92,125.4394,118.9453133,5.299952306,76.49058337,70.72937884,73.17618701,0.000531883,0.008185524
2019/1/23,134.8423,728780,-0.036290784,-0.03856028,-0.008333487,-0.008555782,0,0.005747126,0.003215434,-0.003689455,0.002687995,0,-0.019123976,230.28,-14.39,-12.73,126.409005,119.3136117,5.384800087,74.99701045,59.09166121,67.56852375,-0.004877378,0.010941355
2019/1/24,137.5481,1496505,0.008368831,0.013368937,0.016806104,0.002465205,0.005601412,0.003809524,0.003205128,-0.007407956,0.005361577,0.008403464,-0.005571355,-115.86,-32.29,5.98,127.558995,119.651845,5.246010171,69.17851999,61.9049976,63.90867922,0.003119922,-0.032364884
2019/1/25,138.9011,2129672,0.020747046,-0.021108467,-0.016528327,-0.006149251,-0.005570211,0.011385199,0.012779553,0.007463243,0.005332984,0,0.005602569,791.78,-4.12,-22.42,128.821735,120.0126283,5.293335335,72.61101722,69.27686764,63.42450882,0.009364066,-0.001522188
2019/1/28,137.0972,1538475,0.016259557,-0.002694916,0.008403518,-0.001238583,0.002800706,0.016885553,0.006309148,-0.003703978,0.002652347,0.005555623,0,692.23,9.24,75.31,129.92663,120.3583783,5.378022168,74.16063748,74.7257045,68.63585658,0.004385327,-0.023320165
2019/1/29,134.3913,528722,-0.015999414,0.002702199,-0.008333487,-0.002477426,0.001396442,-0.036900369,-0.018808777,0.014870129,-0.002645331,-0.008287393,0.020889672,-77.22,-1.52,-6.38,130.806035,120.65903,5.239183395,68.58875854,54.48783553,66.16346922,-0.008163119,0.001762195
2019/1/30,136.1952,1605630,-0.012195576,-0.024258559,0.004201759,-0.001243199,0.004185068,0,0.003194888,-0.00732655,-0.005304694,-0.013927746,-0.012279043,73.76,-152.87,-48.72,131.88838,121.012295,4.854845514,61.1651322,42.94906784,57.38753595,0.0000675,-0.000356368
2019/2/11,136.6462,1717872,-0.012345225,-0.01104956,0.004184178,0.007462834,-0.004167627,0.030651341,0,0,-0.002666492,0,0.012431692,369.8,-4.83,-100.26,132.857985,121.3354967,4.642301072,63.96521274,43.75011549,47.06233962,0.007248099,0.005419489
2019/2/12,137.9991,1238869,0.012499534,0.047486119,0,0.001235526,0.020920588,-0.040892193,-0.00955414,0.007380624,0.018715349,0.008474681,-0.00682169,395.87,-2.73,-45.6,133.850135,121.6812467,4.45885114,64.65144189,60.41678216,49.03865516,0.009345028,-0.000199919
2019/2/13,138.4501,1325178,0.053497814,0.013333285,-0.004166744,0,0.002731838,0.011627907,-0.019292605,0.018314672,0.055114558,0.022409238,0.016484509,534.12,0,-7.65,134.54915,122.0645783,4.37223309,66.70007547,70.83356431,58.33348732,-0.00070907,-0.019086677
2019/2/14,139.352,1518390,0.023437514,-0.005263379,-0.008368356,0,0,-0.005747126,0.003278689,0,0.004980373,0.04931566,-0.010811451,759.67,-27.32,-10.9,135.180515,122.455425,4.290521135,67.37879158,77.08310236,69.44448294,-0.000155591,-0.020773476
2019/2/15,139.803,1451386,0,0.007936844,0.012658465,0.00616441,0.099455895,0.013487476,-0.003267974,0,0.012375417,-0.020887967,0.019126829,575.67,0,12.82,135.65404,122.8462717,4.249553408,68.75047793,77.72373438,75.21346702,-0.002401623,0.0000864
2019/2/18,138.9011,1213992,0.011450815,-0.002624782,0,0,-0.027261656,-0.015209125,-0.003278689,-0.007193944,0,-0.029333676,-0.021448982,608.84,-17.52,-28.68,136.05992,123.207055,4.205005434,69.44243064,65.45500912,73.42061528,0.007998188,-0.015395733
2019/2/19,137.5481,1949743,0.003773445,0.044736921,0,0.035538981,0.003821092,0.005791506,0.016447368,-0.010869529,-0.004889655,0.008241857,0.002739891,33.73,-57.75,10.16,136.533445,123.5828683,4.050236448,66.28166029,47.12157877,63.43344075,0.000688005,-0.015772091
2019/2/20,139.352,990983,0.056390573,0.005037419,0.004166744,0.00118435,-0.003806547,-0.009596929,0.022653722,0,-0.009832847,0.005449656,-0.005464808,148.08,-95.47,-49.11,137.097165,123.973715,3.77489053,61.74151837,39.66252059,50.74636949,0.011839728,-0.020588307
2019/2/21,139.803,1544880,-0.014234355,-0.005012171,0.008297988,0.004726433,-0.010191026,0.019379845,0,0.007325699,0,0,0.016484509,650.6,-35.69,-48.82,137.32265,124.38711,3.66004583,65.16732053,46.05985715,44.28131884,0.004582155,-0.027112248
2019/2/22,138.9011,862417,0.007219949,0.025188824,0.012345916,-0.007058968,0.010295952,0.011406844,0.006329114,-0.010909057,0,0.018970415,-0.002702863,487.01,-36.74,4.5,137.52559,124.8155383,3.564335073,65.98733954,54.54539346,46.75592373,0.000328503,0.049593807
2019/2/25,138.9011,1011770,-0.089605637,-0.03439836,-0.012195353,-0.008292217,-0.01273842,-0.026315789,0,-0.003676744,0.002486777,0.005319211,-0.00677547,213.14,-61.45,-25.1,137.70598,125.2439667,3.376782371,62.80324713,51.51557912,50.70694324,0.006588252,0.008562629
2019/2/26,137.5481,795889,0.015748329,0.002544637,0,-0.002391339,0.018064773,0.019305019,-0.006289308,0,0,-0.0079366,0.001364338,432.28,-47.12,-0.77,137.796175,125.7174917,3.191357521,62.80324713,30.30351899,45.45483052,0.0000597,-0.001241547
2019/2/27,138.4501,1160556,0,0,-0.008229698,0.001198536,-0.017744228,-0.013257576,-0.006329114,0.003690312,0.004950167,0.026666978,0.012262313,310.03,-22.88,-2.9,137.86382,126.2210833,2.90178127,57.93911176,24.6758707,35.49832294,-0.000229032,0.008492441
2019/3/4,141.6069,1628546,-0.007752515,0.010152134,-0.004149454,-0.003588588,-0.006452124,0.028790787,0.00955414,-0.007352633,0.004925783,0.002597432,0.017494858,432.26,-2.15,-12.13,138.111855,126.7472233,2.713790974,60.1547243,28.27396685,27.75111885,-0.003781823,0.001268524
2019/3/5,138.4501,2771666,0.023437514,-0.020100208,0.012499307,0.0024001,0.003895529,0,-0.006309148,0.003703117,-0.012259568,-0.010362812,-0.006611397,1306.08,-21.35,17.11,138.292245,127.1531033,2.787403237,66.75506149,32.44080675,28.4635481,-0.004311161,-0.024756676
2019/3/6,139.352,1337898,0.007634161,-0.0205131,-0.016460308,0.003592889,-0.009054296,-0.018656716,-0.012698413,-0.003689455,-0.019849907,0,-0.003994907,231.02,-76.9,-15.81,138.38244,127.5514667,2.561486883,56.6493104,34.0275329,31.58076883,0.005035293,0.034335693
2019/3/7,138.4501,964248,-0.007576322,0.047120626,0.008368356,-0.002385782,0.003915868,-0.009505703,0.012861736,-0.003703978,0.002531488,-0.005235662,-0.005347907,440.79,-24.72,-29.36,138.35989,127.9272817,2.427242595,58.57863289,22.68503904,29.71779289,-0.004390204,0.007010435
2019/3/8,135.7442,663603,-0.007633308,-0.022499809,-0.012448362,-0.002391487,-0.018205727,-0.005758157,0,0,0,-0.021052874,-0.016129983,210.76,-1.54,-4.76,138.29224,128.23545,2.222458124,55.8994578,20.10523256,25.60593483,-0.00678163,0.009695296
2019/3/11,137.0972,1166162,0.003846012,0.010230025,-0.008403518,0.003597191,-0.007947353,-0.013513514,0.003174603,0.003717748,-0.017675672,-0.016129222,-0.005464808,-138.61,-20.32,-12.34,138.427535,128.5661683,1.820832021,48.7024682,17.88331694,20.22452951,0.000832865,0.004098026
2019/3/12,129.8815,813154,0.003831277,0.035442799,-0.012712103,0.001192958,0.010680853,0.003913894,-0.003164557,0.007407095,-0.002570532,0.005464546,-0.002747418,104.27,-10.79,141.66,138.11185,128.776625,1.593349096,52.02829173,11.99118303,16.65991084,0.009077801,0.004518445
2019/3/13,133.4893,3317295,0.015267469,0.007335275,0,0.00238849,0.00528474,0.013645224,0.003174603,0.003676744,0.012885782,0.005434847,-0.005509975,90.86,-482.98,20.02,137.954005,129.0622433,0.821352514,37.91142781,24.04052852,17.97167616,0.002899453,-0.000146343
2019/3/14,135.2933,1924074,0.030074916,0.019417185,-0.012875782,-0.003571496,-0.006570824,0.003846154,0,0,-0.007633111,-0.010810939,-0.001385126,181.6,-83.77,71.04,137.818715,129.4004767,0.494953453,45.82617156,36.81849519,24.28340225,-0.002378216,-0.005257563
2019/3/15,134.3913,1369613,0.051095462,-0.004761563,0,0.005972925,0.015873684,-0.011494253,0.015822785,0.003662424,0,0.021858185,0,212.7,-17.85,-2.85,137.615775,129.7236767,0.37749603,49.30602006,53.63667456,38.16523276,0.008753799,0.010721712
2019/3/18,136.6462,1091490,-0.003472869,0.026315804,0.02173955,0.00118857,-0.010416605,0.01744186,0.015576324,0.003649907,-0.002563941,0.002673828,0.006935234,-98.34,-21.75,0.75,137.480485,130.0994917,0.209214618,47.65763752,71.37276795,53.9426459,0.007036911,0.002221967
2019/3/19,139.352,899673,0.010453358,0.006992769,-0.017021598,0.002371627,-0.006579469,0,0.018404908,-0.007272423,0.002570532,-0.02400028,0.024794886,219.68,13.03,7.73,137.457935,130.497855,0.254864058,51.97967552,83.03921287,69.34955179,-0.0000361,0.007591453
2019/3/20,140.254,1257728,-0.024137809,0.009259122,0,0,0.025166366,0.007619048,-0.009036145,-0.00732655,-0.002563941,0.002732273,-0.009409157,260.18,84.36,-1.24,137.52558,130.903735,0.503572148,56.60967798,94.53020323,82.98072802,0.003732763,0.013183053
2019/3/21,144.7638,1459163,0.024734854,-0.011467853,0.004329087,0.002366015,-0.001293266,0.007561437,-0.003039514,-0.003689455,-0.007711596,0,0.001356933,490.14,89.88,-11.51,137.886365,131.3471967,0.764644616,58.06134225,93.92711478,90.49884363,0.00549587,-0.014157284
2019/3/22,145.6657,2692538,0.051723766,0.004640568,-0.008620854,-0.008262846,0.012937649,-0.018761726,0.018292683,0,0,0.002724828,0,1216.59,128.4,-33.87,138.20205,131.7981733,1.320230799,64.46296319,92.59371049,93.68367617,0.002782399,0.002202894
2019/3/25,140.705,1335707,0.016393575,-0.030023307,0.00869582,0.001188698,-0.015326304,-0.019120459,0,-0.007407956,-0.005181018,0,-0.002710188,769.87,20.83,-21.96,138.24715,132.1739883,1.812420192,65.59404705,78.71146762,88.4107643,-0.015000371,0.001375677
2019/3/26,146.1167,924785,-0.038709696,0.014285776,-0.025861608,-0.010701767,-0.016860208,-0.029239766,-0.017964072,-0.003730754,-0.010416001,-0.02989166,-0.017664096,243.36,3.9,65.99,138.60793,132.624965,1.781658946,55.18917474,81.27541711,84.19353174,0.007607248,0.00848872
2019/3/27,146.5677,1406482,0.010067494,-0.030516116,0,0.003605845,-0.001320564,-0.002008032,0.021341463,0.003744725,0.007894227,0.014005774,0.00138321,704.38,79.38,1.13,138.99126,133.0759433,2.168957012,62.22823988,80.52540145,80.17076206,-0.001562618,-0.007846861
2019/3/28,145.6657,1226550,0.006644272,0.019370168,0,0.007185778,0,0,0.005970149,0,-0.005221597,-0.005524929,0.020719487,349.86,51.51,0.65,139.39714,133.5043717,2.483655418,62.75334568,91.6663202,84.48904625,-0.000610849,-0.00145621
2019/3/29,143.4108,726339,-0.029702613,-0.011876445,0.004424861,-0.004754542,-0.002641619,-0.004024145,-0.005934718,-0.003730754,-0.002624503,-0.013889058,-0.006766301,31.17,50.87,-1.78,139.645175,133.9703817,2.629955816,60.92895434,74.99942256,82.39704807,0.009944705,0.015549242
2019/4/1,140.705,1250035,-0.003401994,0.016827086,0,0.003584297,0.002648616,-0.018181818,0,0.00749032,0.005262818,0.002816936,0,-171.08,5.57,-3.98,139.60008,134.3837783,2.534729566,56.506296,45.97182995,70.8791909,0.000149421,0.008597378
2019/4/2,142.0579,1126723,0.017064984,0.023640578,0.004405368,-0.002382798,0.00396393,-0.00617284,-0.008955224,0,0.002617633,-0.011236093,-0.008174875,9.83,-46.33,1.56,139.78047,134.82724,2.215389005,51.66043642,27.7775468,49.5829331,0.004479156,0.000898635
2019/4/3,144.3128,823753,-0.010066744,-0.002309566,0,0,0.021052506,-0.020703934,-0.006024096,0.003717748,-0.005221597,0.011363778,0.002747418,161.75,-18.43,2.05,140.02851,135.323315,2.047870457,53.79410077,36.1112651,36.62021395,0.001317082,0.006776204
2019/4/8,148.8226,833378,0,0,0.013157165,-0.002385782,-0.005155341,-0.00845666,-0.006060606,0.007407095,0.013122514,0.005618047,0.005479781,294.08,-26.56,6.88,140.547135,135.9095867,2.073164239,57.18609054,67.22227766,43.70369652,0.008986041,0.004708482
2019/4/9,147.9206,1619348,-0.006780167,-0.011574035,0.012987262,0.001197101,0.00388691,0.098081023,0.00304878,-0.003676744,-0.005181018,-0.00558666,0.002724958,1021.35,-27.39,1.32,141.155955,136.458275,2.429111626,63.03136841,88.15788493,63.83047589,0.004724751,-0.002224495
2019/4/10,149.7245,698701,-0.023890673,0.004684039,-0.008547171,0.001192958,0.027095694,0.099029126,0.006079027,0.011070079,0.002604,0.022472186,0.002717553,70.85,-19.02,0,141.78732,137.0069633,2.608351185,61.23074152,94.82430521,83.40148927,0.001524199,-0.009357119
2019/4/11,149.2736,1365504,-0.020979032,0.011654969,0.021552136,0.023868649,-0.011306298,0.053003534,-0.009063444,0.003649907,0.010388948,-0.010989143,0.002710188,776.22,-2.49,36.35,142.756925,137.5857183,2.862957094,63.47780076,88.15771246,90.37996753,-0.005462756,0.000676262
2019/4/12,147.0187,1256892,0,0.002304245,-0.004219488,-0.010489705,-0.020330262,-0.008389262,-0.006097561,-0.010909057,-0.002570532,-0.002777812,0.008108589,255.04,-14.9,1.82,143.433395,138.081795,2.993839135,62.50263639,66.66695616,83.21632461,-0.000321036,0.000709042
2019/4/15,146.1167,1105354,-0.007142595,-0.045977368,-0.012712103,0.001176096,-0.001296826,-0.001692047,-0.015337423,-0.011029377,-0.012885782,-0.013927746,-0.008043368,287.53,-10.43,-1.79,143.974565,138.547805,2.882386157,57.72664023,37.77826232,64.20097698,0.006506066,0.01289025
2019/4/16,146.1167,775571,0.003596989,-0.002409741,-0.017166757,0.009413737,0.003895529,-0.061016949,0.018691589,0.011152381,0,0.011299575,-0.004054294,177.55,-1.62,12.64,144.560835,138.9085867,2.690263327,55.88696938,16.23942071,40.22821306,0.004804333,0.003023977
2019/4/17,146.1167,502656,0.04301077,-0.00241501,0.008732817,-0.004662973,-0.002586942,-0.039711191,0.009174312,-0.003676744,0.002610799,-0.00279333,-0.001356933,115.99,21.22,-4.21,145.03436,139.2317867,2.50908147,55.88696938,13.03367839,22.35045381,0.006351661,-0.002651624
2019/4/18,145.2148,519401,0.006872599,-0.002421409,-0.004329087,0.005854029,0.009079254,-0.028195489,-0.003030303,0,0.018228001,0.025210393,0.013587766,63.5,0.32,0,145.3275,139.479825,2.338536352,55.88696938,13.03372972,14.10227627,-0.003204435,0.01087871
